url,type,Results
http://www.hotsource.ch/index.php?option=com_weblinks&Itemid=20,defacement,2
myspace.com/mortoscano,benign,0
peds.wustl.edu/Default.aspx?alias=peds.wustl.edu/Faculty/Warner_B,benign,0
fifthdown.blogs.nytimes.com/2011/08/26/2011-cincinnati-bengals-season-preview/,benign,0
http://www.popconcepts.com/portfolio/ariat.html,defacement,2
http://moviepilot.com/posts/2015/05/12/say-goodbye-to-elena-for-the-last-time-in-this-tear-jerking-vampire-diaries-promo-2927529,benign,0
mooselodge1107.blogspot.com/,benign,0
http://www.mariasfreshflowers.com.au/component/virtuemart/index.html?page=shop.product_details&flypage=flypage.tpl&product_id=60&category_id=1,defacement,2
scribd.com/doc/26877546/The-History-of-the-Baptists,benign,0
emsitemap.blogspot.com/,benign,0
http://www.udcgroup.com/pps/Woolworths_Customer_survery.html,phishing,1
youtube.com/watch?v=gFDMmncD_s0,benign,0
http://olx.ro/i2/mama-si-copilul/haine-incaltaminte-copii/haine-gravide/js/spring.js,benign,0
boobpedia.com/boobs/Aspen_(disambiguation),benign,0
mesquite-nevada-living.com/,benign,0
happyones.com/genealogy/lheureux/famous/felix-marchand-ancestors.html,benign,0
kermitqueen2005.tripod.com/id29.html,benign,0
http://iremshrine.org/component/jevents/day.listevents/2013/02/14/97,defacement,2
gsd.ime.usp.br/,benign,0
http://www.grossetoturismo.it/index.html,defacement,2
ourhistory.canadiens.com/player/Bobby-Rousseau,benign,0
ilike.com/artist/Your+Favorite+Enemies,benign,0
virtualmuseum.ca/English/Gallery/static/EdwinHolgate09122002_page1.html,benign,0
http://www.kenltd.com/index.php?option=com_content&view=article&id=17&Itemid=28&lang=en,defacement,2
discogs.com/Frederick-Fennell-Eastman-Wind-Ensemble-Morton-Gould-West-Point-Symphony-Robert-Russell-Bennett-Symp/release/2642518,benign,0
facebook.com/FADSCharleston,benign,0
http://kaempre.com/index.php?option=com_content&view=article&id=68:22032010-entschluesselung-von-hirnaktivitaet-zeigt-aktive-gedaechtnisspuren-beim-merken,defacement,2
dipity.com/timeline/Summit-League-Basketball-Tournament/,benign,0
warriormarching.com/,benign,0
http://motthegioi.vn/xa-hoi/trao-giai-thuong-ve-chu-de-hoc-tap-va-lam-theo-guong-bac-ho-188494.html,benign,0
onlineflorida.co.uk/ProductView.aspx?PIV=3,benign,0
answers.com/topic/no-es-lo-mismo-1,benign,0
http://katproxy.com/va-now-that-s-what-i-call-music-decades-deluxe-edition-2015-mp3-320kbps-h4ckus-glodls-t10636809.html,benign,0
tripadvisor.com/Hotel_Review-g665309-d1507007-Reviews-North_Star_Hotel-Yakutsk_Sakha_Yakutia_Republic_Far_Eastern_District.html,benign,0
geology.com/state-map/michigan.shtml,benign,0
tvbythenumbers.zap2it.com/2011/07/20/versus-presents-out-the-glenn-burke-story-about-first-openly-gay-major-league-baseball-player/98474/,benign,0
rebelnetworknews.blogspot.com/2008_09_01_archive.html,benign,0
http://www.shaborooz.ir/index.php?view=article&catid=7:1390-01-27-09-09-55&id=12:1390-01-27-09-17-15&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=2,defacement,2
ourorigins.org/genealogielistfirstname.aspx?Family=Bertrand_197&lng=en,benign,0
about.interstatebatteries.com/,benign,0
hitsusa.com/blog/381/foxboro-hot-tubs-are-green-day/,benign,0
cn773bt054.fgppchg.fgpp.com,phishing,1
grandcentralterminal.com/info/AudioTour.cfm,benign,0
uk.linkedin.com/pub/peter-goodman/1/B51/B23,benign,0
imdb.com/title/tt0203755/,benign,0
en.wikipedia.org/wiki/Category:Eyewear_retailers,benign,0
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=U1ARTU0002237,benign,0
http://cheezburger.com/8491420672/funny-animated-gifs-a-moment-from-every-90s-kids-childhood?ref=rightarrow&siteId=16760,benign,0
http://themeforest.net/item/admindesigns-bootstrap-admin-template-framework/9903221,benign,0
eventful.com/kansascity_mo/events/winnetonka-high-school-craft-fair-/E0-001-034811088-6,benign,0
wichitastate.scout.com/,benign,0
allconsuming.net/item/view/1036758,benign,0
http://www.fireextinguisher.ph/wp-content/uploads/2010/04/login.verify.yahoo.com/,phishing,1
http://www.eidondigitalgallery.it/index.php?option=com_content&view=article&id=55&Itemid=55&limitstart=5,defacement,2
travel.yahoo.com/p-hotel-372994-marriott_montreal_chateau_champlain-i,benign,0
movies.amctv.com/person/39795/Lash-LaRue/details,benign,0
http://nonstopwebmarketing.com.au/index.html?font-size=larger,defacement,2
ayfl.com/,benign,0
whosdatedwho.com/sections/celebrities/first-name/Samantha,benign,0
majorleaguesoccertalk.com/mls-combine-interview-with-seth-sinovic-7738,benign,0
http://bigcinema.tv/tag/%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9%20%D0%A1%D0%BC%D0%B8%D1%80%D0%BD%D0%BE%D0%B2,benign,0
http://www.hotelsantandreagatteomare.it/index.php?option=com_contact&view=contact&id=1&Itemid=4,defacement,2
http://www.norzwebmarketing.com/it/home/chi-siamo,defacement,2
cityoflondon.gov.uk/committees/member/displayMemberDetail.aspx?id=27,benign,0
bjjcenter.com/,benign,0
bjj.co.nz/,benign,0
publicbroadcasting.net/wrni/news.newsmain/article/0/0/1697830/Politics/Christopher.Young.makes.his.bid.for.mayor,benign,0
business.fiu.edu/,benign,0
citymelt.com/county/Montana/Chouteau+County-MT.html,benign,0
http://www.radioroccella.net/index.php?option=com_content&view=article&id=239:radiografia-scio-n31-live-qsimonyaq&catid=128:news,defacement,2
subpop.com/releases/handsome_furs/full_lengths/sound_kapital,benign,0
landlcarpetcleaning.com,phishing,1
http://www.feuerwehr-werl.de/index.php?option=com_content&view=article&id=140&Itemid=56,defacement,2
ca.linkedin.com/pub/svani-beaus%C3%A9jour/12/842/505,benign,0
icelebz.com/celebs/rockmond_dunbar/,benign,0
http://www.campingcobijo.com/tarifas.html,defacement,2
global-seven.com/,benign,0
harrisoncustom.com/Static/Beavertails.htm,benign,0
vitals.com/doctors/Dr_Karen_Bartley.html,benign,0
festivalmnm.ca/en/2009/prog/concert/22279/,benign,0
coursehero.com/textbooks/135407-The-Old-Testament-Documents-Are-They-Reliable-Relevant/,benign,0
imtl.org/montreal/montreal.php?vsearch=1&expo=GRIFFINTOWN&m=Griffintown%20village,benign,0
myspace.com/harmonicashah/music,benign,0
rootsweb.ancestry.com/~ohcuyah2/births/index.html,benign,0
baseball-reference.com/players/m/maybejo02.shtml,benign,0
http://nypost.com/2015/05/12/leon-black-will-pay-caesars-executives-81m-in-deferred-pay/,benign,0
metacritic.com/redirectcritic?m=plunkettmacleane,benign,0
usidentify.com/l/lillie,benign,0
big12sports.com/SportSelect.dbml?ATCLID=1600424&DB_OEM_ID=10410&SPID=13139&SPSID=106592,benign,0
legacygymtahiti.com/,benign,0
http://9779.info/%E7%9A%B1%E7%BA%B9%E7%BA%B8%E5%9B%A2%E7%BA%B8%E8%B4%B4%E7%94%BB/,malware,3
maisonneuve.org/pressroom/article/2010/feb/14/montreal-olympic-legacy/,benign,0
classmates.com/directory/public/memberprofile/list.htm?regId=8712940074,benign,0
mirandalambert.com/music/,benign,0
http://grasslandhotel.com.vn/index.php/tours/danangtours/items/6-services,malware,3
http://novmet.ru/latest-news-a-events/81-2011-04-01-13-44-02,defacement,2
georgecarlin.com/,benign,0
http://babal.net/books/view/407/%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%BA%D8%B1%D9%81-%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%A7%D8%B1%D8%AF%D9%86%D9%8A,benign,0
http://www.pokemaker.net/ios/index.html?subject=Pokemaker&body=HereisalinktoasiteIreallylike.http:%2Fwww.pokemaker.net,defacement,2
rapradar.com/2011/01/07/10-best-albums-1-kanye-west-my-beautiful-dark-twisted-fantasy/,benign,0
scottwinslow.com/advancedsearch.php,benign,0
wwfchamps.com/wrestlemania.php?wrestlemania=30,benign,0
http://www.radlinkstaffing.com/index.php?option=com_artforms&formid=1&Itemid=10,defacement,2
proarmenia.am/eng-2003/speeches.htm,benign,0
travel.yahoo.com/p-travelguide-2803802-notre_dame_basilica_montreal-i,benign,0
houseofblues.shop.musictoday.com/,benign,0
mylife.com/adam-cadovius,benign,0
ca.epodunk.com/profiles/quebec/cabano/2000341.html,benign,0
en.wikipedia.org/wiki/File:Quebec_Autoroute_20.svg,benign,0
http://www.dgcm.it/index.php/dgcm-carpenteria-metallica/cancelli-in-ferro/Stampa.html,defacement,2
rhythmandbluesstables.com/,benign,0
powells.com/biblio/2-9780452265882-2,benign,0
wlio.com/staff/Default.aspx,benign,0
imdb.com/name/nm1522151/bio,benign,0
meniketti.com/meniketti.html,benign,0
hockeyhermit.com/phoenix-roadrunners-jerseys,benign,0
http://www.paulbattams.com.au/index.php?view=detail&id=43&option=com_joomgallery&Itemid=14,defacement,2
laterooms.com/en/k16282562_cardiff-hotels.aspx,benign,0
123people.com/s/chantal+cousineau,benign,0
zumanity.com/,benign,0
http://web1002.login-17.loginserver.ch/mcif/snec.fers/pages/absa/sdin.php,phishing,1
wikitree.com/genealogy/BARTLEY,benign,0
vrbo.com/211220,benign,0
arlingtoncemetery.net/wmccain.htm,benign,0
permalink.gmane.org/gmane.comp.gnu.aspell.user/1244,benign,0
recreationparks.net/CA/alameda/lakeside-park-oakland,benign,0
http://virgiliogomes.com/cronicas/507-a-coroa-muda-de-cabeca,defacement,2
ratevin.com/story.php?title=jean-simmons-died-british-actress-jean-simmons-dead-jean-simmons-dies-in-los-angeles,benign,0
http://yourlust.com/videos/fat-gyno-doctor-examines-sweet-pussy-of-curvy-teen-anna.html,benign,0
http://www.wed-club.ru/joomgallery/Svadebnyie-tortyi/index.html,defacement,2
twitter.com/JoeDavisCrisp,benign,0
uniontown-alabama.apartmenthomeliving.com/,benign,0
tribecafilm.com/festival/,benign,0
brooklynvegan.com/archives/2009/08/revival_tour_20.html,benign,0
http://aristotalos.nl/index.php?option=com_content&view=article&id=2:welkom-op-de-webpagina-van-jc-aristotalos&catid=1:laatste,defacement,2
seattletimes.nwsource.com/html/highschoolsports/2002277485_parade17.html,benign,0
bishop-accountability.org/usccb/natureandscope/dioceses/losangelesca.htm,benign,0
http://www.cuxhaven.cc/index.php?option=com_comprofiler&task=userProfile&user=63,defacement,2
http://manosunidasciudadreal.org/x.txt,defacement,2
aida-americas.org/en/climate,benign,0
producerericgozlan.com/,benign,0
eliteprospects.com/team.php?team=944,benign,0
askville.amazon.com/books-help-pass-CBMT-exam/AnswerViewer.do?requestId=15689758,benign,0
waatp.com/people/fernando-simard/31224834/,benign,0
http://mylust.com/videos/203891/playful-brunette-nympho-with-big-saggy-tits-likes-it-in-every-position/,benign,0
en.wikipedia.org/wiki/Romeo_Saganash,benign,0
rtbatlanta.com,phishing,1
http://abcnews.go.com/Entertainment/creed-frontman-scott-stapp-prescription-drug-abuse-led/story?id=30996539,benign,0
search.espn.go.com/jonathon-niese/,benign,0
http://noticias.uol.com.br/ultimas-noticias/erratas/2015/05/11/uol-noticias-farol-de-alexandria-foi-construido-antes-de-cristo.htm,benign,0
http://pikabu.ru/tag/%D1%80%D0%B0%D1%81%D1%81%D1%82%D0%B0%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5/hot,benign,0
http://buysellrentindubai.com/index.html?fontstyle=f-smaller,defacement,2
digitalspy.co.uk/ustv/news/a325652/daytime-emmy-awards-2011-the-winners.html,benign,0
exbii.com/showthread.php?t=979829&page=2,benign,0
http://apechemy.fr/index.php/photos/14-2010/detail/525-24042010087?tmpl=component&phocadownload=1,defacement,2
http://www.meridianranch.com/index.php?option=com_content&view=article&id=121&Itemid=190,defacement,2
apode.simply-winspace.it,phishing,1
imdb.com/name/nm0000730/,benign,0
http://www.diariodigitalgestor.es/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5kaWFyaW9kaWdpdGFsZ2VzdG9yLmVzL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTgwMToyMi0wMS0yMDEzJmNhdGlkPTU6Z2VuZXJhbA==,defacement,2
http://www.burtgel.e-darkhan.com/index.php?option=com_contact&view=contact&id=26:2012-03-04-15-58-20&catid=4:2012-02-13-01-48-23&Itemid=105,defacement,2
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%83%8C%E6%99%AF%E5%A2%99%E5%89%AA%E8%B4%B4%E7%94%BB/,malware,3
yelp.com/biz/la-farine-bakery-oakland-2,benign,0
mtv.com/videos/christina-aguilera/18516/dirrty.jhtml,benign,0
strains.ml,phishing,1
en.wikipedia.org/wiki/Moray_eel,benign,0
answers.com/topic/steve-james-actor,benign,0
history.com/topics/quebec,benign,0
http://www.rigsolutions.nl/index.php/nl/web-blog.1,defacement,2
adamsongallery.jimdo.com/limited-editions/victor-schrager/,benign,0
manta.com/c/mm7k9b8/kewpee-inc,benign,0
manufacturedirections.net/missouri/maryland-heights/1014573-jim-witte.html,benign,0
https://getpocket.com/signup?mode=socialmode&t=1&route=http://getpocket.com/p/pocket-topics/film,benign,0
http://www.bhsy.net/teacher/class/classnews/img/2010-04-14-13-07-08-1.jpg,malware,3
nevillearchambault.com/,benign,0
rv-repo.com/north_dakota-rv-repo.htm,benign,0
http://www.bg-ricevimenti.it/index.php/location/carrara-fiere.html?fontstyle=f-larger,defacement,2
http://www.jjoz.com.au/products/one-week-program/course-accommodation,defacement,2
http://9gag.tv/p/aVEGrl/the-harp-twins-dress-like-princess-leia-and-cover-the-star-wars-medley,benign,0
http://themeforest.net/item/builder-construction-architect-renovation-theme/full_screen_preview/11032581,benign,0
http://nguyentandung.org/bo-truong-nguyen-minh-quang-giai-dap-ve-bien-dong-thoi-tiet-cuc-doan.html,benign,0
http://torcache.net/torrent/27C9CCD1A73FABD2AA065A56A2F6C48B5630EFC5.torrent?title=[kickass.to]kingsman.the.secret.service.2014.hc.hdrip.900mb.mkvcage,benign,0
archives.cbc.ca/society/racism/clips/9252/,benign,0
yelp.com/search?find_desc=craigslist+san+francisco+bay+area&find_loc=San+Francisco%2C+CA,benign,0
jfredmacdonald.com/macfilms/afro-a.htm,benign,0
ebay.com/sch/sis.html?_nkw=Pontiac+Grand+Prix+SJ+Coupe+AWESOME+1974+GRAND+PRIX+SJ+455,benign,0
absoluteastronomy.com/topics/St._Elsewhere,benign,0
http://www.prosenior.ch/index.php?option=com_weblinks&view=category&id=25:nature&Itemid=6,defacement,2
wn.com/Horatio_Spafford,benign,0
youtube.com/watch?v=L4ohSC3x8pI,benign,0
http://enriclloret.com/index.php?option=com_content&view=article&id=1&Itemid=19&lang=ca,defacement,2
joannawangblog.blogspot.com/,benign,0
tardis.wikia.com/wiki/Chang_Lee,benign,0
http://superuser.com/questions/766289/does-liquid-cooling-mean-i-no-longer-need-to-dust-my-machine,benign,0
zoominfo.com/people/Chagnon_Aimee_367754404.aspx,benign,0
arkansas.com/places-to-go/cities-and-towns/city-detail.aspx?city=Trumann,benign,0
dcunited.com/player/fred,benign,0
justiceleaguemugen.multiply.com/,benign,0
finance.yahoo.com/news/Royal-Caribbean-International-prnews-1430205745.html,benign,0
http://martinprothero.com/index.php/gallery/2/35-012?tmpl=component&phocadownload=1,defacement,2
http://freepowerproductionumbria.it/index.php?option=com_content&view=article&id=4&Itemid=5,defacement,2
http://www.bsc-md.de/index.php?option=com_content&view=article&id=40&Itemid=32,defacement,2
urawa-reds.co.jp/english/club-history.html,benign,0
myhero.com/myhero/hero.asp?hero=L_Kash_PCVS_CA_2008_ul,benign,0
http://freesoftpage.de/impressum.html,defacement,2
losangeles.blockshopper.com/cities/los_angeles-sherman_oaks/streets/hartsook.st?page=2,benign,0
ayfcl.org/,benign,0
usedairplanes.com/dealer-6263686173654063686173656176696174696f6e2e636f6d/Chase-Aviation-Company.html,benign,0
enotes.com/topic/List_of_statistically_superlative_countries,benign,0
thefilmexperience.net/blog/2011/6/12/the-65th-tony-awards-live-blog-song-dance.html,benign,0
http://fischereiverein.org/bildergalerie/category/9-ausschneideaktion-pauli-wirt-070309,defacement,2
twitter.com/stallang,benign,0
http://distractify.com/post/related/id/5552931a4a0c4b5b10d5da74/skip/50/limit/10/back/0,benign,0
http://www.waspextermination.ca/index.php?fontstyle=f-default,defacement,2
http://www.activeinformatica.com/mailto/component?link=8e3b880a5c1d8e817c5425e02b3de461413339ed,defacement,2
conncoll.edu/academics/web_profiles/baldwin.html,benign,0
http://www.pro-cycling-tours.co.uk/component/jevents/day.listevents/2013/01/05/-,defacement,2
butterflykissescarebaskets.com/,benign,0
http://www.vetquality.com.br/nossa-equipe/daniel-jarrouge,defacement,2
http://www.circular-logic.com/products.html,defacement,2
http://www.pmu-pleven.com/index.php?option=com_content&view=article&id=43&Itemid=63,defacement,2
truthorfiction.com/index-insects.htm,benign,0
http://ombieri.goldenextra.ru/nethost.exe?etag=4757cee4874251824e9d5994878901df,malware,3
http://iremshrine.org/uniformed-units-mainmenu-109/shepherds-mainmenu-112,defacement,2
http://espn.go.com/blog/chicago-bears/post/_/id/4698536/louis-riddick-eddie-goldman-exactly-what-chicago-bears-needed,benign,0
penissuckers.info/6.html,benign,0
pittsburghpanthers.com/sports/m-baskbl/spec-rel/061809aaa.html,benign,0
musicstack.com/album/billy_joel/billy_joel,benign,0
english.turkcebilgi.com/Province-class+destroyer,benign,0
imagine-me-salon.com/,benign,0
http://www.tortasprimor.cl/index.php?option=com_djcatalog2&view=item&id=1347:634&cid=8:cumpleanos&Itemid=22,defacement,2
freemoef.beget.tech,phishing,1
youtube.com/watch?v=ZPiKA0pptz0,benign,0
answers.com/topic/rick-james,benign,0
mdsd.org/Default.aspx?tabid=120,benign,0
roll-of-honour.com/Norfolk/CleyNextTheSea.html,benign,0
victoriaforsale.com/,benign,0
luxist.com/tag/crystal/,benign,0
borderline-music.com/,benign,0
wiki.answers.com/Q/Who_founded_the_montreal_general_hospital,benign,0
piloninternational.ca/international/genealogies/michigan.html,benign,0
kval.com/features/4859316.html?m=y,benign,0
http://www.kalifrais.fr/skin/install/logins.html,phishing,1
linkedin.com/directory/people/C145.html,benign,0
daily.phanaticmag.com/2010/08/us-mens-national-soccer-team-to-face.html,benign,0
http://teespring.com/atp-shirt-sport-men?utm_campaign=atp-shirt-sport-men&utm_medium=oembed&utm_source=wordpress,benign,0
tvtrip.com/dolenjske_toplice-hotels/terme-dolenjske-toplice,benign,0
science.ca/scientists/scientistprofile.php?pID=107,benign,0
openphotographyforums.com/forums/showthread.php?t=1684,benign,0
mtv.com/music/artist/richie_rich/artist.jhtml,benign,0
http://www.dewerkschuit.nl/index.php?option=com_phocagallery&view=category&id=14:groep-1-tm-4-onderbouw&Itemid=6,defacement,2
diasporamessenger.com/index.php?option=com_content&task=view&id=105&Itemid=184,benign,0
mayrand.org/HTML/names8.html,benign,0
fullcount.weei.com/sports/boston/baseball/red-sox/2011/07/31/lars-anderson-on-deal-that-wasnt-all-fantasy/,benign,0
picasaweb.google.com/112814663689723710950/DarkbooksAlbum21,benign,0
eliteprospects.com/player.php?player=12156,benign,0
http://mashable.com/people/55229c08519840114904cb2a/2015/05/08/destiny-xur-weekend-may-8-thunderlord,benign,0
mylife.com/jacquessanterre,benign,0
linkedin.com/pub/dir/Adam/Kane/,benign,0
facebook.com/people/Hydro-Quebec/100000568093718,benign,0
http://boroska.ru/index.php?option=com_content&view=article&id=7&Itemid=12,defacement,2
rottentomatoes.com/m/black_cat_white_cat/,benign,0
townevents.boston.com/groups/show/1047578-ron-della-chiesas-strictly-sinatra-musica-america-rat-pack-dance-party,benign,0
http://www.wpturtle.com/as/14b76676154f3f60890acc90b38607ad/,phishing,1
http://www.civelo.no/index.php?option=com_content&view=article&id=19:civelo-3&catid=14:valgmuligheter&Itemid=25&lang=sv,defacement,2
http://aciai.com.br/index.php?option=com_content&view=article&id=28:aciai-nova-sede&catid=9:frontpage&fontstyle=f-smaller,defacement,2
myspace.com/biiiy,benign,0
wn.com/Jackie_Chan_Sylvester_Stallone,benign,0
starpulseonline.com/celebrity/jimmy-fallon/news,benign,0
http://hubpages.com/hub/Safflower-Uses-A-Vegetable-Oil-A-Dye-and-Insulin-For-Diabetics,benign,0
